ID,FCN3,CLEC4M,CLEC1B,PRC1,PBK
adjacent.non_tumor.20,11.6483061984071,8.30895863275114,10.6421807720928,4.76023553748922,5.93530141243336
adjacent.non_tumor.21,9.91019281520229,5.11537311094441,4.33743654503611,8.30895863275114,3.7859520980515
adjacent.non_tumor.22,10.9580890057463,9.91019281520229,6.38987538840559,4.33743654503611,4.76023553748922
adjacent.non_tumor.23,9.54233958004827,3.7859520980515,6.69968905996527,8.62895571263495,5.43504974362439
adjacent.non_tumor.24,11.6483061984071,8.30895863275114,9.91019281520229,4.76023553748922,3.7859520980515
adjacent.non_tumor.25,10.9580890057463,10.3058929384872,9.54233958004827,3.7859520980515,4.76023553748922
adjacent.non_tumor.26,12.0630371590947,10.3058929384872,9.54233958004827,5.70871118482334,3.7859520980515
adjacent.non_tumor.27,12.0630371590947,8.62895571263495,9.54233958004827,3.7859520980515,4.76023553748922
adjacent.non_tumor.28,11.6483061984071,8.62895571263495,9.22911239136041,3.7859520980515,5.11537311094441
adjacent.non_tumor.29,12.0630371590947,8.92164940124098,10.3058929384872,5.43504974362439,3.7859520980515
adjacent.non_tumor.30,11.3079653801365,8.30895863275114,10.3058929384872,4.33743654503611,5.43504974362439
adjacent.non_tumor.31,12.0630371590947,8.62895571263495,9.91019281520229,5.11537311094441,5.43504974362439
adjacent.non_tumor.32,12.0630371590947,8.92164940124098,9.91019281520229,5.43504974362439,3.7859520980515
adjacent.non_tumor.33,11.3079653801365,6.69968905996527,9.91019281520229,3.7859520980515,4.33743654503611
adjacent.non_tumor.34,11.3079653801365,9.91019281520229,9.54233958004827,4.76023553748922,3.7859520980515
adjacent.non_tumor.35,10.6421807720928,9.91019281520229,8.62895571263495,3.7859520980515,4.33743654503611
adjacent.non_tumor.36,12.0630371590947,9.22911239136041,10.3058929384872,5.70871118482334,4.33743654503611
adjacent.non_tumor.37,12.0630371590947,10.3058929384872,8.92164940124098,5.43504974362439,3.7859520980515
adjacent.non_tumor.38,12.0630371590947,10.3058929384872,7.58129064081714,5.57188046422386,5.11537311094441
adjacent.non_tumor.39,10.9580890057463,9.22911239136041,8.62895571263495,6.69968905996527,3.7859520980515
adjacent.non_tumor.40,12.0630371590947,8.62895571263495,9.54233958004827,3.7859520980515,4.76023553748922
adjacent.non_tumor.41,12.0630371590947,9.54233958004827,10.3058929384872,5.43504974362439,3.7859520980515
adjacent.non_tumor.42,10.6421807720928,9.91019281520229,9.54233958004827,3.7859520980515,4.33743654503611
adjacent.non_tumor.43,12.0630371590947,9.54233958004827,10.3058929384872,4.33743654503611,3.7859520980515
adjacent.non_tumor.44,10.9580890057463,10.3058929384872,8.30895863275114,4.33743654503611,3.7859520980515
adjacent.non_tumor.45,12.0630371590947,6.69968905996527,8.92164940124098,6.16374267778794,7.14792525945275
adjacent.non_tumor.46,12.0630371590947,9.22911239136041,9.91019281520229,4.76023553748922,4.33743654503611
adjacent.non_tumor.47,12.0630371590947,9.91019281520229,9.54233958004827,6.16374267778794,4.33743654503611
adjacent.non_tumor.48,11.6483061984071,10.3058929384872,9.91019281520229,4.33743654503611,3.7859520980515
adjacent.non_tumor.49,12.0630371590947,8.92164940124098,9.91019281520229,3.7859520980515,4.33743654503611
adjacent.non_tumor.50,10.3058929384872,7.58129064081714,8.30895863275114,8.02183075908386,5.43504974362439
adjacent.non_tumor.51,12.0630371590947,8.62895571263495,9.91019281520229,5.43504974362439,3.7859520980515
adjacent.non_tumor.52,11.3079653801365,10.3058929384872,8.30895863275114,5.70871118482334,3.7859520980515
adjacent.non_tumor.53,12.0630371590947,8.92164940124098,9.91019281520229,4.33743654503611,3.7859520980515
adjacent.non_tumor.54,11.3079653801365,9.91019281520229,9.22911239136041,4.76023553748922,4.33743654503611
adjacent.non_tumor.55,11.6483061984071,9.54233958004827,9.22911239136041,4.76023553748922,4.33743654503611
adjacent.non_tumor.56,12.0630371590947,9.91019281520229,10.3058929384872,3.7859520980515,5.11537311094441
adjacent.non_tumor.57,12.0630371590947,9.22911239136041,9.91019281520229,6.16374267778794,4.76023553748922
adjacent.non_tumor.58,12.0630371590947,9.22911239136041,10.3058929384872,4.33743654503611,3.7859520980515
adjacent.non_tumor.59,11.3079653801365,9.54233958004827,8.02183075908386,4.76023553748922,4.33743654503611
adjacent.non_tumor.60,12.0630371590947,10.3058929384872,9.22911239136041,4.76023553748922,3.7859520980515
adjacent.non_tumor.61,12.0630371590947,8.92164940124098,9.91019281520229,4.76023553748922,4.33743654503611
adjacent.non_tumor.62,12.0630371590947,9.54233958004827,9.91019281520229,5.43504974362439,4.33743654503611
adjacent.non_tumor.63,12.0630371590947,8.92164940124098,9.91019281520229,4.76023553748922,3.7859520980515
adjacent.non_tumor.64,10.9580890057463,9.91019281520229,7.58129064081714,3.7859520980515,5.11537311094441
adjacent.non_tumor.65,12.0630371590947,8.62895571263495,9.91019281520229,4.76023553748922,4.33743654503611
adjacent.non_tumor.66,11.3079653801365,8.92164940124098,9.91019281520229,4.33743654503611,3.7859520980515
adjacent.non_tumor.67,12.0630371590947,8.92164940124098,9.91019281520229,4.33743654503611,3.7859520980515
adjacent.non_tumor.68,11.8556716787509,6.38987538840559,9.54233958004827,5.43504974362439,3.7859520980515
adjacent.non_tumor.69,11.6483061984071,10.3058929384872,8.30895863275114,5.70871118482334,4.76023553748922
adjacent.non_tumor.70,11.6483061984071,9.22911239136041,9.54233958004827,3.7859520980515,4.33743654503611
